test_size,epochs,fake,r2,evs,mae,mse,time
0.8500000000000001,36,1,0.2664032881595503,0.26681552245561024,0.6065489994694687,0.7328258781967323,3.0491437911987305
0.8500000000000001,41,1,0.3251189953269733,0.3268925281449103,0.5933601781859942,0.6741718671107785,3.138070821762085
0.8500000000000001,46,1,0.2729345035646341,0.2733433330033481,0.6136815437762596,0.7263015255276549,3.423649311065674
0.8500000000000001,51,1,0.3107542007199844,0.3125695501629854,0.5853680404986549,0.6885215677747475,3.7810542583465576
0.9000000000000001,1,1,-0.01401237692054691,-0.012013063182335193,0.7255065182926071,1.0191304730754178,0.4506850242614746
0.9000000000000001,6,1,0.13669996079918068,0.1434812114671974,0.6655041845404721,0.8676574343487485,0.7670464515686035
0.9000000000000001,11,1,0.1786070952259532,0.18176944132907147,0.6485858494373752,0.8255387790880562,1.0947580337524414
0.9000000000000001,16,1,0.19212669362493462,0.19415663973018737,0.6443779078901976,0.8119509422669843,1.4040369987487793
0.9000000000000001,21,1,0.2117060788109033,0.2130352432879885,0.6335999230701802,0.7922727326698783,1.7494568824768066
0.9000000000000001,26,1,0.2281825056780924,0.229591552279932,0.6229676680179388,0.7757131431718237,2.38061261177063
0.9000000000000001,31,1,0.21504262477466973,0.2161651368248224,0.6292594087686186,0.7889193459224525,2.4650330543518066
0.9000000000000001,36,1,0.19337844590534903,0.19536669148361796,0.618948680192227,0.81069287192904,2.804417371749878
0.9000000000000001,41,1,0.23809361677938612,0.24019379796718154,0.6204769155995713,0.7657520070207647,3.138956069946289
0.9000000000000001,46,1,0.22779071705423914,0.22927049310773928,0.5989715944846836,0.7761069092980181,3.391996145248413
0.9000000000000001,51,1,0.25075108452087647,0.25344666548791916,0.6030559384000408,0.7530306523500291,3.7255804538726807
0.9500000000000001,1,1,-0.12373647937414667,-0.07446619320158798,0.8335532317525033,1.125015476640187,0.4574308395385742
0.9500000000000001,6,1,0.09100242549250925,0.09159022832968577,0.6859415524018259,0.9100321635183235,0.7787518501281738
0.9500000000000001,11,1,0.1231316820618229,0.12361357419000918,0.6709996979495985,0.877866338561255,1.0763559341430664
0.9500000000000001,16,1,0.16506803361533573,0.16616987305098763,0.6552539372069756,0.8358822565300287,1.4151058197021484
0.9500000000000001,21,1,0.13994430805967195,0.1405138547164403,0.6681689803708883,0.8610345770248871,1.9250149726867676
0.9500000000000001,26,1,0.15321872188636598,0.15332882856720542,0.6658267218417654,0.8477450547280986,2.0785796642303467
0.9500000000000001,31,1,0.13141017919185805,0.13267125547513836,0.6452286632215284,0.8695784191374788,2.4000492095947266
0.9500000000000001,36,1,0.20273948105769402,0.20482644131435745,0.6325394724311683,0.7981679327735425,2.6859753131866455
0.9500000000000001,41,1,0.041467210067685056,0.04240797891794834,0.6572987303612743,0.959623758179974,4.50563383102417
0.9500000000000001,46,1,0.15190340709099237,0.1532978284395281,0.6481682556435449,0.8490618665684272,3.3904576301574707
0.9500000000000001,51,1,0.18694920834190143,0.19132154899657272,0.6344623358968705,0.813976177421371,3.90268874168396
